Transaction ID,Date of Sale,Region,Sales Rep,Customer Segment,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Order Status,Delivery Time (Days),Payment Method
8061264c,2024-06-03,South,Alexandra Patel,Individual,Food,Chips,6,706.94,4241.64,Pending,5.0,
e4e7c419,2024-02-24,South,Jenna Ross,Small Business,Electronics,Headphones,4,194.99,779.96,Pending,11.0,Bank Transfer
b8c84275,2023-11-11,North,Jesse Oliver,Small Business,Food,Juice,10,300.76,3007.6,Delivered,,PayPal
d0df47a0,2024-10-16,North,Daniel Hernandez,Enterprise,Furniture,Bookshelf,8,910.99,7287.92,Returned,10.0,Bank Transfer
b96080d7,2023-12-10,Central,Joe Johnston,Individual,Furniture,Dining Table,7,548.3,3838.1,Returned,8.0,Credit Card
181e2d5e,2024-07-18,South,Amanda Wong,Enterprise,Furniture,Office Chair,10,571.24,5712.4,Delivered,2.0,Credit Card
c7603aec,2024-07-04,North,Claudia Smith,Enterprise,Toys,Doll,3,172.93,518.79,Pending,,PayPal
e709d411,2024-08-01,East,Michael Fisher,Individual,Furniture,Office Chair,7,964.67,6752.69,Delivered,14.0,Credit Card
ed4cd546,2023-05-23,North,Jonathan Williams,Enterprise,Clothing,Jacket,4,419.97,1679.88,Pending,,PayPal
30e4bd09,2024-07-05,North,Amy King,Individual,Appliances,Toaster,2,452.93,905.86,Pending,,Credit Card
59013307,2023-06-17,Central,Victoria Pham,Individual,Toys,Toy Car,3,391.58,1174.74,Delivered,9.0,PayPal
8505e0c4,2023-08-02,North,Shannon Simon,Individual,Furniture,Bookshelf,1,254.84,254.84,Returned,8.0,PayPal
aa65882a,2024-04-26,East,Jaime Miller,Individual,Appliances,Microwave,10,181.39,1813.9,Delivered,10.0,Bank Transfer
36d72a9b,2024-02-13,East,Mr. Mark Christian DDS,Individual,Toys,Doll,2,795.9,1591.8,Pending,17.0,Credit Card
0e92ed6f,2024-04-25,Central,Amy Terrell,Small Business,Appliances,Microwave,4,804.2,3216.8,Pending,2.0,PayPal
2c2c533b,2023-08-15,South,Martin Johnson,Enterprise,Furniture,Dining Table,8,993.57,7948.56,Pending,18.0,PayPal
cd4c5189,2023-10-27,Central,Ms. Laura Lowe,Small Business,Electronics,Laptop,8,76.15,609.2,Returned,7.0,PayPal
45c189a6,2023-03-26,South,Danielle Hoffman,Small Business,Appliances,Air Fryer,3,794.97,2384.91,Pending,1.0,Credit Card
13ab516b,2024-11-09,Central,Donald Moran,Enterprise,Food,Pasta,5,337.79,1688.95,Pending,17.0,PayPal
a76b3417,2023-05-19,Central,Jessica Padilla,Small Business,Appliances,Air Fryer,2,942.06,1884.12,Returned,2.0,PayPal
a325fd3c,2023-09-11,North,Christine Cruz,Individual,Electronics,Laptop,9,617.31,5555.79,Returned,18.0,Credit Card
62e0bbc5,2023-08-16,Central,Travis Cole,Enterprise,Appliances,Air Fryer,7,808.42,5658.94,Pending,10.0,PayPal
73b79c19,2023-10-18,North,Joseph Williams,Individual,Clothing,T-Shirt,9,475.8,4282.2,Returned,16.0,PayPal
94b371da,2024-01-13,Central,Marie Warren,Enterprise,Food,Cookies,7,183.05,1281.35,Returned,9.0,Credit Card
6f3af82c,2023-03-25,South,Michael Gregory,Individual,Toys,Toy Car,1,404.68,404.68,Returned,5.0,Bank Transfer
6e9422a8,2024-01-19,South,Ashley Rivera,Individual,Electronics,Headphones,8,153.59,1228.72,Returned,15.0,Bank Transfer
978f10e6,2024-12-21,North,Elizabeth Buckley,Small Business,Appliances,Blender,3,99.51,298.53,Returned,9.0,PayPal
6580b182,2023-09-19,South,Mary Gray,Small Business,Toys,Board Game,9,743.01,6687.09,Pending,4.0,Bank Transfer
c22f69ca,2023-12-12,West,Melinda Thompson,Small Business,Clothing,T-Shirt,2,225.8,451.6,Returned,13.0,Bank Transfer
fc64f248,2024-09-30,North,Dr. Madison Barron,Individual,Electronics,Smartphone,6,30.99,185.94,Pending,7.0,Bank Transfer
38aa7a23,2024-04-02,West,Rebecca Smith,Small Business,Electronics,Headphones,5,803.88,4019.4,Returned,13.0,Credit Card
8c444cd1,2024-11-29,East,April Simpson,Small Business,Electronics,Camera,4,321.11,1284.44,Returned,17.0,Credit Card
26843870,2024-10-14,North,Lisa Bush,Enterprise,Electronics,Headphones,6,629.51,3777.06,Delivered,10.0,Credit Card
933ac3ee,2023-05-27,Central,Brenda Howard,Individual,Food,Juice,4,200.01,800.04,Pending,6.0,PayPal
3ae13b01,2024-09-18,West,Kelly Martin,Enterprise,Clothing,Dress,6,175.63,1053.78,Returned,16.0,Credit Card
266c2abf,2024-12-04,West,Donna Ingram MD,Individual,Electronics,Headphones,7,343.85,2406.95,Delivered,9.0,Bank Transfer
06c52828,2024-03-20,North,Ann Contreras,Enterprise,Food,Juice,5,641.38,3206.9,Returned,7.0,Bank Transfer
f974ca6c,2023-10-25,Central,Jessica Wilson,Small Business,Furniture,Desk,6,440.02,2640.12,Returned,13.0,PayPal
007f8133,2023-02-15,Central,Dominique Cameron,Individual,Food,Cereal,1,955.19,955.19,Returned,9.0,PayPal
45062564,2024-01-04,Central,Robert Mayer,Enterprise,Appliances,Blender,4,198.57,794.28,Delivered,3.0,PayPal
a3256f85,2024-06-24,West,Valerie Miller,Individual,Toys,Action Figure,9,676.69,6090.21,Pending,10.0,Bank Transfer
2ade74fe,2025-01-10,West,Anne Martin,Enterprise,Toys,Puzzle,6,946.65,5679.9,Pending,14.0,Bank Transfer
349f7633,2023-04-29,East,Samantha Contreras,Small Business,Furniture,Bookshelf,10,178.44,1784.4,Pending,,Bank Transfer
b231837c,2024-04-22,Central,Deborah Adams,Individual,Electronics,Camera,6,527.98,3167.88,Pending,,Credit Card
9038a2be,2023-04-24,North,Nicholas Kennedy,Individual,Electronics,Laptop,3,570.7,1712.1,Returned,1.0,Bank Transfer
400b3587,2023-03-20,Central,Willie Kemp,Enterprise,Appliances,Microwave,9,223.21,2008.89,Returned,7.0,Bank Transfer
8d47ce79,2024-02-06,South,Michelle Lewis,Enterprise,Food,Pasta,5,376.58,1882.9,Delivered,7.0,PayPal
e1e8a6d0,2024-02-16,Central,Devin Massey,Small Business,Toys,Action Figure,4,902.32,3609.28,Pending,7.0,PayPal
5880a1c6,2024-05-14,North,Dwayne Johnson,Individual,Clothing,Jacket,3,541.3,1623.9,Delivered,20.0,PayPal
68f84728,2024-02-11,West,Jonathan Davidson,Small Business,Appliances,Blender,9,418.51,3766.59,Returned,7.0,Bank Transfer
ff8272ba,2024-03-29,North,Kimberly Brown,Small Business,Food,Chips,9,804.97,7244.73,Returned,7.0,PayPal
86b0fd46,2024-12-02,North,Lisa Tyler,Individual,Appliances,Air Fryer,2,131.53,263.06,Returned,14.0,Credit Card
a903fcfb,2024-09-22,North,Mr. Grant Barber,Small Business,Toys,Toy Car,4,612.48,2449.92,Returned,18.0,Bank Transfer
1ddb6d34,2024-10-16,East,Joshua Spears,Enterprise,Furniture,Sofa,1,932.78,932.78,Pending,7.0,Bank Transfer
e42cccd8,2024-11-17,North,Michael Valenzuela,Small Business,Clothing,Dress,3,596.63,1789.89,Returned,11.0,PayPal
243e12fb,2024-10-24,West,Tracy Ward PhD,Individual,Appliances,Air Fryer,7,214.03,1498.21,Delivered,15.0,Credit Card
a00c3bea,2023-03-16,Central,Mr. Matthew Gardner MD,Small Business,Clothing,Dress,4,808.49,3233.96,Delivered,17.0,PayPal
f2ba4d78,2023-08-14,West,Colton Andrews,Individual,Toys,Action Figure,5,355.46,1777.3,Returned,15.0,Credit Card
8171e180,2024-03-25,West,Erica Howard,Small Business,Food,Pasta,4,655.66,2622.64,Returned,3.0,PayPal
9b0a8e30,2023-01-26,Central,Robin Young,Individual,Food,Chips,4,713.89,2855.56,Returned,12.0,PayPal
70d1287c,2023-06-03,North,Elizabeth Rivera,Enterprise,Appliances,Microwave,2,623.42,1246.84,Returned,,Credit Card
370dc232,2023-07-18,Central,Wanda Christensen,Enterprise,Furniture,Bookshelf,7,846.81,5927.67,Returned,7.0,PayPal
a2f8ffb6,2024-08-29,North,Joseph Warner,Enterprise,Electronics,Laptop,2,945.27,1890.54,Pending,6.0,Credit Card
e2122484,2023-05-29,West,Brandon Smith,Enterprise,Electronics,Laptop,1,52.83,52.83,Returned,16.0,Bank Transfer
7d6c0837,2023-06-04,West,Brian Smith,Enterprise,Furniture,Bookshelf,1,819.65,819.65,Pending,,Credit Card
0fdcd56f,2024-10-03,East,Nathan Peters,Individual,Clothing,Dress,5,561.55,2807.75,Pending,20.0,PayPal
cdbc834a,2023-10-01,North,Daniel Hayes,Individual,Furniture,Desk,4,687.75,2751.0,Delivered,8.0,PayPal
b2fda1ba,2023-12-10,Central,Kristen Bush,Small Business,Food,Juice,4,23.56,94.24,Returned,8.0,Bank Transfer
73607bf9,2023-04-13,East,Erik Hess,Enterprise,Electronics,Laptop,5,185.25,926.25,Delivered,10.0,PayPal
5281ba7a,2024-05-05,Central,James Vance,Small Business,Clothing,Dress,9,326.17,2935.53,Delivered,20.0,PayPal
b7bec8f5,2023-07-29,North,Amanda Logan,Small Business,Toys,Puzzle,3,797.72,2393.16,Returned,9.0,Credit Card
d94798f2,2024-04-17,South,Craig Hess,Small Business,Electronics,Headphones,7,165.16,1156.12,Delivered,16.0,Credit Card
641a5c98,2024-02-14,North,Madison Barber,Enterprise,Electronics,Tablet,6,100.88,605.28,Delivered,,PayPal
6b5ae25d,2024-06-12,East,Richard Smith,Enterprise,Toys,Board Game,1,779.9,779.9,Returned,18.0,PayPal
17540c41,2024-07-07,West,Renee Wall,Small Business,Appliances,Microwave,3,440.8,1322.4,Returned,16.0,Bank Transfer
7c3fa413,2024-03-12,West,Michael Landry,Small Business,Furniture,Desk,5,318.36,1591.8,Returned,16.0,Credit Card
1a42f6c7,2023-12-07,East,Michael Holt Jr.,Enterprise,Electronics,Camera,1,131.54,131.54,Pending,9.0,PayPal
84a1fa5b,2024-12-08,Central,Jennifer Allen,Enterprise,Electronics,Headphones,3,415.42,1246.26,Returned,12.0,Credit Card
c0a6f5be,2023-11-19,West,Sean Carroll,Individual,Food,Pasta,7,751.99,5263.93,Returned,13.0,Credit Card
4c49018a,2023-07-26,Central,Teresa Todd,Small Business,Toys,Board Game,4,488.28,1953.12,Returned,7.0,PayPal
fcecd9fb,2023-08-08,West,Timothy Nelson,Small Business,Clothing,Shoes,7,466.79,3267.53,Returned,11.0,PayPal
4f9e979a,2023-04-23,West,Jennifer Lindsey,Individual,Appliances,Blender,3,796.74,2390.22,Pending,18.0,PayPal
f5b3ac4c,2024-09-26,Central,Gregory Stewart,Small Business,Clothing,Shoes,10,311.96,3119.6,Delivered,13.0,PayPal
3e6d9a6c,2023-05-27,East,Sharon Sherman,Individual,Clothing,Jeans,10,754.19,7541.9,Pending,11.0,PayPal
0507f57f,2024-03-03,South,Henry Green,Small Business,Furniture,Office Chair,5,290.93,1454.65,Pending,,Bank Transfer
6a8a34a4,2024-01-16,East,Elizabeth Brown,Individual,Electronics,Headphones,8,133.98,1071.84,Delivered,5.0,Credit Card
c37e4d8c,2023-04-19,Central,Heather Monroe,Small Business,Electronics,Tablet,8,332.38,2659.04,Pending,9.0,Bank Transfer
30393048,2024-09-18,Central,Cory Bowen,Small Business,Furniture,Sofa,3,235.33,705.99,Delivered,20.0,PayPal
f6a3429e,2025-01-04,South,Michael Wyatt,Enterprise,Electronics,Headphones,6,48.14,288.84,Returned,19.0,Bank Transfer
94e7b745,2023-05-20,Central,Michael Cooper,Individual,Food,Juice,5,596.74,2983.7,Delivered,16.0,Bank Transfer
56f40748,2023-11-19,West,Kristin Warner,Individual,Furniture,Sofa,7,396.48,2775.36,Delivered,2.0,Bank Transfer
2d00108c,2023-07-18,North,Cindy Chapman,Small Business,Food,Cereal,9,912.71,8214.39,Delivered,8.0,PayPal
d6ba91e3,2024-02-23,Central,Robyn Moore DVM,Individual,Food,Cookies,5,726.66,3633.3,Delivered,9.0,Bank Transfer
27e151bd,2024-11-16,West,Sergio Smith,Small Business,Appliances,Blender,1,825.93,825.93,Delivered,19.0,PayPal
f59a5d37,2023-08-05,South,Carlos Jefferson,Small Business,Food,Cookies,10,491.95,4919.5,Returned,19.0,
02201831,2024-05-06,North,Garrett Moore,Enterprise,Clothing,T-Shirt,6,923.72,5542.32,Delivered,11.0,Bank Transfer
deca1318,2024-06-29,South,Jonathan Ramos,Enterprise,Appliances,Microwave,1,840.54,840.54,Delivered,7.0,
cbe02281,2024-12-23,North,William Mckee,Small Business,Toys,Toy Car,1,250.14,250.14,Delivered,7.0,Bank Transfer
556fa857,2023-09-28,East,Lauren Blanchard,Enterprise,Toys,Board Game,6,39.7,238.2,Returned,9.0,PayPal
b54d60a2,2023-03-12,West,Derek Page,Individual,Food,Chips,10,232.99,2329.9,Delivered,8.0,Credit Card
7afa9525,2023-02-20,West,Bruce Wright,Small Business,Electronics,Tablet,5,339.2,1696.0,Delivered,9.0,Credit Card
a2a40dfe,2024-05-18,North,Mrs. Heather Wade,Enterprise,Electronics,Smartphone,6,735.34,4412.04,Delivered,12.0,Bank Transfer
cf3f8c2d,2024-12-25,West,Alexander Armstrong,Enterprise,Food,Juice,9,554.63,4991.67,Delivered,19.0,Credit Card
02ea7a65,2024-12-22,East,Michael Jackson,Enterprise,Electronics,Smartphone,5,45.89,229.45,Returned,17.0,
5f55d2b0,2023-03-14,Central,Michael Matthews,Individual,Furniture,Desk,10,482.27,4822.7,Delivered,15.0,Bank Transfer
ce0d787c,2024-04-01,West,Robert Contreras,Small Business,Electronics,Laptop,10,381.79,3817.9,Returned,1.0,PayPal
52c0ea0f,2023-11-30,West,George King,Individual,Food,Cookies,8,793.13,6345.04,Pending,11.0,Credit Card
ff9c2363,2024-10-23,West,Lisa Williams,Small Business,Clothing,Shoes,8,313.07,2504.56,Returned,18.0,Bank Transfer
4cf28508,2024-07-31,South,Amy Moore,Individual,Clothing,Jeans,10,289.06,2890.6,Delivered,14.0,
137e8179,2023-07-27,Central,Matthew Mcclure,Individual,Clothing,T-Shirt,6,959.61,5757.66,Pending,17.0,
05dbba26,2024-08-10,Central,Teresa Shaffer,Small Business,Furniture,Dining Table,10,767.09,7670.9,Returned,10.0,Bank Transfer
d9f77fc0,2024-10-16,North,Amanda Jones,Individual,Appliances,Microwave,1,953.28,953.28,Delivered,10.0,PayPal
2a93025c,2024-03-18,Central,Timothy Wilcox,Enterprise,Clothing,Jacket,9,843.67,7593.03,Pending,10.0,Credit Card
bb89ad89,2023-09-18,West,Meghan Hoover,Small Business,Clothing,Dress,5,815.27,4076.35,Delivered,19.0,PayPal
04d3e743,2024-01-13,North,Nicole Collins,Small Business,Clothing,Shoes,5,538.78,2693.9,Delivered,13.0,
17258fc8,2023-10-26,West,Heather Harris,Small Business,Furniture,Sofa,9,494.9,4454.1,Delivered,16.0,PayPal
aad8050a,2023-06-27,Central,Douglas Foster,Small Business,Furniture,Office Chair,7,868.76,6081.32,Delivered,19.0,PayPal
b7adf66d,2024-08-27,Central,Anthony Velez,Enterprise,Toys,Doll,7,904.69,6332.83,Delivered,10.0,PayPal
6dbac4f0,2023-07-23,Central,Robert Davis,Enterprise,Electronics,Headphones,7,779.64,5457.48,Delivered,9.0,Credit Card
b05a8140,2024-05-22,West,Sharon Smith,Small Business,Food,Cookies,6,656.3,3937.8,Returned,1.0,Credit Card
1efba62d,2024-04-23,North,Michelle Hall,Individual,Electronics,Smartphone,5,262.07,1310.35,Delivered,13.0,Bank Transfer
f0cb3a66,2023-11-04,West,Zachary Collins,Small Business,Toys,Board Game,7,149.72,1048.04,Returned,11.0,Credit Card
97eab01c,2023-05-22,East,Andrew Griffin,Individual,Furniture,Office Chair,6,539.89,3239.34,Returned,7.0,Credit Card
ee59eec4,2023-01-27,North,Tiffany Harris,Individual,Food,Cereal,2,226.66,453.32,Pending,2.0,Bank Transfer
9d87eb3b,2024-04-24,South,Bryan Perry,Individual,Toys,Board Game,3,197.06,591.18,Delivered,13.0,Bank Transfer
473a0191,2024-10-12,South,Natalie Banks,Individual,Clothing,Dress,6,172.9,1037.4,Returned,,Credit Card
176d0098,2024-12-18,Central,Bonnie Mendez,Enterprise,Appliances,Blender,4,122.68,490.72,Delivered,5.0,Credit Card
c2fbfaee,2024-08-07,Central,Sergio Phillips,Enterprise,Appliances,Refrigerator,3,314.47,943.41,Returned,20.0,Credit Card
b12cb892,2023-08-09,Central,Jeffrey Frazier,Small Business,Appliances,Toaster,6,453.1,2718.6,Pending,1.0,Bank Transfer
67668996,2023-06-03,East,Heidi Blackwell,Individual,Furniture,Office Chair,6,939.98,5639.88,Delivered,16.0,Bank Transfer
6b3435ef,2023-06-23,Central,Tamara Mosley,Enterprise,Appliances,Microwave,1,969.88,969.88,Returned,9.0,Bank Transfer
90bedaef,2023-04-07,North,Michael Fowler,Small Business,Toys,Toy Car,4,307.61,1230.44,Returned,20.0,Bank Transfer
0b9611e8,2023-12-22,West,Danielle Guerra,Enterprise,Electronics,Tablet,3,277.91,833.73,Pending,8.0,Credit Card
3bdfe930,2023-07-26,North,Daniel Ramirez,Enterprise,Furniture,Bookshelf,9,33.26,299.34,Delivered,11.0,PayPal
64ee4af8,2024-04-04,West,Debbie Jones,Small Business,Toys,Action Figure,2,748.53,1497.06,Delivered,9.0,PayPal
2ed3ca2d,2024-06-06,East,Christopher Jackson,Enterprise,Toys,Toy Car,4,568.56,2274.24,Delivered,12.0,Credit Card
1ecba3c6,2023-06-14,South,John Jackson,Individual,Clothing,Shoes,2,920.06,1840.12,Pending,14.0,PayPal
c35a076b,2024-11-29,South,Julie Bradshaw,Individual,Electronics,Camera,9,534.42,4809.78,Returned,18.0,Bank Transfer
b54ac71d,2023-12-07,East,Alexandra Boyd,Individual,Furniture,Sofa,8,31.01,248.08,Returned,12.0,Bank Transfer
e8d3d00f,2023-09-14,West,Sharon Salazar,Enterprise,Toys,Doll,5,463.63,2318.15,Pending,17.0,PayPal
3fdc2472,2024-07-14,West,Chad Jackson,Small Business,Clothing,Jacket,8,716.0,5728.0,Delivered,8.0,
79cca68d,2024-11-10,North,Gary Johnston,Small Business,Electronics,Headphones,4,192.93,771.72,Returned,2.0,Bank Transfer
baf1777e,2023-04-12,South,Patricia Santos,Individual,Toys,Doll,10,949.21,9492.1,Returned,8.0,Credit Card
fb1cf35d,2023-11-22,West,Roy Rhodes,Small Business,Furniture,Dining Table,2,115.28,230.56,Returned,2.0,PayPal
35c98a9c,2024-10-03,East,Lisa Harris,Small Business,Clothing,Dress,3,485.03,1455.09,Pending,7.0,PayPal
38e2aebf,2024-06-14,South,Linda Gibson,Enterprise,Furniture,Desk,7,321.41,2249.87,Pending,6.0,
5546240c,2023-08-22,East,Amy Jones,Enterprise,Toys,Puzzle,6,996.7,5980.2,Pending,6.0,PayPal
293848be,2024-04-13,East,Brittany Brooks,Enterprise,Food,Pasta,2,688.15,1376.3,Returned,12.0,PayPal
633fdcef,2023-02-17,South,Linda Rhodes,Small Business,Clothing,T-Shirt,9,811.45,7303.05,Pending,8.0,Credit Card
13700e3a,2024-09-19,West,Samantha Brooks,Small Business,Electronics,Tablet,5,724.37,3621.85,Delivered,9.0,Credit Card
88bedb38,2023-06-06,Central,Bradley Lewis,Individual,Electronics,Headphones,10,403.49,4034.9,Pending,19.0,
858a4e28,2023-03-16,Central,Kathy Williams,Enterprise,Furniture,Bookshelf,3,213.65,640.95,Pending,16.0,Credit Card
e94434ec,2024-04-26,South,Joseph Guerrero,Small Business,Food,Chips,4,880.55,3522.2,Pending,14.0,PayPal
895dd16c,2024-12-23,East,Nathaniel Matthews,Individual,Food,Pasta,9,521.55,4693.95,Pending,4.0,PayPal
be67abe4,2024-12-08,North,Melissa Cook,Individual,Furniture,Sofa,7,562.11,3934.77,Pending,16.0,PayPal
0f1f36e4,2023-03-25,West,James Nelson,Enterprise,Electronics,Headphones,7,286.69,2006.83,Returned,19.0,Bank Transfer
61f28cf5,2023-09-27,West,Kenneth Roman,Individual,Clothing,Jeans,2,82.38,164.76,Returned,1.0,Bank Transfer
b18801ae,2023-02-08,South,Heather Barrett,Individual,Appliances,Microwave,9,40.51,364.59,Returned,3.0,Credit Card
c7ee84fd,2024-01-19,West,Jenna Solomon,Individual,Electronics,Smartphone,8,120.22,961.76,Pending,7.0,Credit Card
d9b03efd,2024-11-21,North,Barbara Baker,Small Business,Electronics,Smartphone,7,552.95,3870.65,Pending,17.0,Bank Transfer
4eabe24e,2023-08-19,South,Jack Palmer,Individual,Toys,Doll,9,90.11,810.99,Pending,14.0,PayPal
77730fdc,2024-08-29,West,Cody Martinez,Enterprise,Food,Pasta,2,415.7,831.4,Delivered,9.0,Credit Card
b24a4df6,2023-03-30,East,Anthony Torres,Small Business,Furniture,Dining Table,10,903.05,9030.5,Delivered,13.0,Credit Card
13cb18b7,2023-10-07,North,Pamela Johnson,Individual,Food,Chips,3,267.95,803.85,Returned,18.0,PayPal
5ef6d083,2024-08-02,West,Aaron Clarke,Individual,Electronics,Smartphone,9,778.09,7002.81,Delivered,8.0,Credit Card
0d57e5e9,2024-04-06,South,James Green,Individual,Toys,Toy Car,10,871.58,8715.8,Pending,18.0,Bank Transfer
6164793e,2024-05-22,West,James Harris,Small Business,Toys,Action Figure,8,817.84,6542.72,Delivered,20.0,Credit Card
044d01d9,2024-11-20,Central,Scott Cooper,Small Business,Food,Cookies,6,684.95,4109.7,Pending,18.0,PayPal
6e2bed64,2024-06-06,North,James Ross,Small Business,Toys,Action Figure,3,275.94,827.82,Delivered,20.0,Credit Card
6614c8d4,2024-09-14,East,Trevor Hurley,Small Business,Appliances,Refrigerator,9,738.48,6646.32,Pending,19.0,Bank Transfer
50c2c353,2023-04-06,West,Brandon Moore,Small Business,Furniture,Office Chair,5,14.0,70.0,Returned,19.0,Bank Transfer
ab91855e,2024-10-27,South,Michelle Gray,Small Business,Electronics,Laptop,3,973.11,2919.33,Returned,18.0,Credit Card
d4cf8329,2024-03-15,Central,Michael Potter,Small Business,Appliances,Microwave,8,913.76,7310.08,Delivered,13.0,PayPal
4e4b961f,2023-12-09,West,Tyler Andrews,Small Business,Toys,Doll,6,893.9,5363.4,Delivered,18.0,PayPal
bb67ab47,2023-11-30,South,Tracy Villegas,Small Business,Appliances,Blender,4,61.88,247.52,Pending,14.0,Bank Transfer
08a29415,2023-07-09,West,Joseph Adams,Enterprise,Food,Cookies,2,639.2,1278.4,Pending,13.0,Credit Card
b517a2bc,2023-05-13,Central,Douglas Navarro,Small Business,Appliances,Air Fryer,10,148.31,1483.1,Returned,14.0,PayPal
c82282bc,2024-03-29,East,Mary Ford,Small Business,Furniture,Desk,3,234.75,704.25,Delivered,15.0,Credit Card
cb5d5f2d,2023-01-29,Central,Shane Johnson,Individual,Appliances,Air Fryer,10,502.99,5029.9,Pending,5.0,Credit Card
160940d6,2023-05-25,West,Gina Powell,Small Business,Food,Juice,6,274.9,1649.4,Returned,8.0,Bank Transfer
ecf65859,2024-04-07,South,John Torres,Enterprise,Clothing,Jeans,3,810.05,2430.15,Pending,8.0,Credit Card
dbf3e17b,2023-12-30,Central,Timothy Jordan,Small Business,Appliances,Toaster,1,743.12,743.12,Delivered,3.0,Bank Transfer
27553a93,2023-08-11,Central,Olivia Howell,Enterprise,Food,Pasta,10,983.31,9833.1,Delivered,6.0,PayPal
ec01bcbe,2024-07-04,West,Tammy Young,Enterprise,Furniture,Bookshelf,10,986.65,9866.5,Returned,18.0,PayPal
433148a8,2024-07-16,South,Carmen Thompson,Individual,Toys,Doll,1,412.25,412.25,Returned,19.0,PayPal
258c69c6,2024-05-17,Central,Kayla Rivera,Enterprise,Clothing,Jacket,10,82.29,822.9,Returned,9.0,PayPal
29b38aae,2024-10-22,North,James Lopez,Individual,Electronics,Smartphone,2,520.52,1041.04,Delivered,20.0,Credit Card
424b02bc,2024-06-08,North,Cody Hanson,Individual,Clothing,T-Shirt,2,222.37,444.74,Pending,2.0,Credit Card
1ce5d40e,2023-05-28,South,Gail Rich,Enterprise,Food,Cookies,6,845.52,5073.12,Pending,20.0,Bank Transfer
88edee36,2023-10-25,Central,Rebecca Thompson,Individual,Food,Cookies,7,997.13,6979.91,Pending,5.0,
3c4b3e50,2023-05-18,South,Joshua Martinez,Small Business,Appliances,Refrigerator,1,54.69,54.69,Returned,11.0,Credit Card
398352b3,2023-04-30,West,Eric Hines,Individual,Food,Chips,8,798.08,6384.64,Returned,18.0,Bank Transfer
